hash,move,score - This file contains all positions with 6 moves on a 7x6 board.
4467309265153,2,13
4467592282497,3,1
4432955818241,1,13
4468649247489,4,3
4468382908550,4,5
4467583910273,4,12
4467579732099,3,-3
4432945692929,2,3
4434828509441,5,18
4467575505667,3,7
4433494720769,3,6
4432970432769,3,4
4432945447553,2,4
4433761059073,3,5
4432945660161,4,2
4468649246854,4,2
4467317588225,3,13
4467575570563,2,-3
4468378715777,3,4
4467575538433,4,2
4468110377217,2,3
4467577651331,3,-2
4467573539201,3,18
4467590185091,2,-5
4435096944897,2,2
4467583910019,3,5
4467581797121,3,0
4467577651585,3,-2
4435363283201,3,0
4470257779073,2,3
4433486397697,2,2
4467573604609,4,2
4434824380673,2,-1
4468647199105,4,4
4433750753537,2,3
4570115768710,3,0
4468647166721,4,4
4438045540609,1,0
4467575521667,4,2
4467577667841,2,-2
4467036750465,2,4
4467577619201,2,3
4468378714253,3,4
4467040944385,2,7
4470794633729,4,18
4470526198401,4,5
4468647150721,4,9
4467047121153,2,13
4435361186305,2,0
4468651344385,4,5
4470257763073,5,3
4467577603201,2,18
4467575521415,2,1
4432680997505,2,17
4467585991169,3,7
4433217865985,5,17
4501400471809,4,17
4467575505286,3,2
4467579699587,3,-3
4432681059457,0,18
4467583926529,2,13
4467573620993,2,4
4467036750083,2,4
4435092816129,1,4
4432681011585,3,0
4432701965441,2,17
4432680995202,3,3
4536292917382,2,0
4470526198019,4,4
4467577618566,2,2
5016796545155,3,5
4433754735745,2,18
4432949430657,3,4
4432689383681,3,5
4467040733569,2,17
4467049120897,2,17
5051156283522,4,17
4467061735681,3,3
4432706159617,3,18
4433226253313,1,11
4707558916227,6,-1
4433217881217,3,-1
4467573425793,4,3
4432706175489,3,18
4433226269185,3,12
4501408875009,3,12
4501408859137,1,5
4433224156289,1,4
4536037032067,3,11
4432689447425,3,6
4432957817985,3,4
4467579699335,3,-3
4432704094721,3,6
4432687286657,3,0
4432974594561,3,18
4433763123713,5,17
4536292884870,1,2
4432704062593,3,4
4467065897473,3,18
4433217865857,2,18
4467573571841,4,0
4501937341441,2,18
4673199194243,1,18
4433217929729,5,18
4434291606529,1,11
4501937357313,6,18
4536028676227,1,18
4433238835713,5,17
4433240932865,3,7
4434297897473,4,5
4467573538947,3,-4
4434291622401,5,12
4501423538689,3,6
4435902218753,5,17
4467581796486,4,-1
4501677294081,3,5
4432704061955,3,5
4501406762113,3,2
4673199161731,2,18
4501400535553,4,18
4536028644225,2,11
4536028643715,2,18
4501421441537,4,17
4467575505037,4,0
4535766500225,1,4
4502474211841,2,18
4638839424001,1,5
4535783276675,3,5
4604479685761,2,17
4501400471681,1,0
4501400487041,3,0
4535760209537,2,17
4501943632385,3,4
4434031559169,3,7
4535766499715,4,-1
4982436806787,5,-1
4470257778819,2,2
4432677650689,4,0
4432689383553,1,2
4535760273539,1,18
4432735519233,3,4
4707558899846,4,17
4432689398913,3,4
4473478987907,2,-3
4467575537798,4,0
4536833949827,1,-3
4673199161479,5,-3
4535781179523,3,4
4535766499463,0,-3
4535760289923,2,0
4535760225153,3,4
4502742647297,4,0
4535766532227,3,4
4469456650625,3,5
4432689529089,3,5
4467573457793,2,2
4433218011393,4,5
4432687448321,3,6
4432702030081,5,3
4433754800385,5,18
4501668906113,3,1
4433224220929,3,5
4469456650371,3,5
4535760208643,3,5
4535760241409,3,-2
4432706208001,3,18
4433226301697,3,6
4432949592321,3,-2
4467036995841,2,2
4535768597249,3,5
4467854426497,3,6
4434023171201,0,1
4673207550083,5,4
4467854426243,3,5
4467332235649,6,-18
4467332235395,6,-18
4432974610689,3,18
4432957882625,3,5
4467040895233,3,-2
4707565191299,5,2
4467065913601,3,18
4433217995009,5,18
4467317571969,3,8
4467846070657,0,18
4467846070403,1,18
4432704078465,3,6
4535760240774,2,2
4434297913601,0,0
4432704127233,3,6
4467315490947,6,-2
4434031575297,2,13
4467573457031,4,-2
4467309248897,3,8
4432681157121,2,-1
4469188215169,2,18
4432689512705,3,3
4467846037891,2,18
4433238851841,3,4
4467315458945,6,-18
4467315458435,6,-18
4467309232513,0,18
4433240948993,0,5
4432704078083,4,5
4468114489729,4,-2
4535760224391,0,-3
4432681320705,1,0
4535768596614,3,6
4467315491201,6,2
4468378714502,3,0
4467846038401,2,4
4467309183873,1,4
4467315458183,6,-18
4467309232259,1,18
4467049185537,3,5
4435902234881,5,4
4467330138497,3,4
4707827335299,3,2
4433763139841,3,4
4434023235841,2,2
4468114489475,2,0
4467309183363,2,2
4432735535361,3,6
4468114473094,1,2
4467317571715,3,6
4571457929350,4,3
4467309168257,0,4
4467309199494,4,2
4467330138243,3,4
4432727130753,2,17
4434291654913,4,4
4467573474049,4,1
4535760224643,3,-2
4468120764801,3,4
4432699900545,2,-3
4467317555969,5,6
4535760208262,3,3
4467309200129,2,4
4467846037639,1,3
4536292884621,1,-2
4432699965697,2,4
4432727163137,1,-2
4433236738307,3,3
4536028643463,1,1
4432699868545,3,3
4469188214915,2,-4
4432729260289,5,1
4467088965763,4,-2
4433775706369,5,17
4467596476801,1,3
4467573457283,2,-3
4535768612995,3,4
4433264001281,5,17
4468114473729,5,0
4433236738689,4,-3
4433236771073,3,4
4467059638657,2,2
4432729227523,1,4
4434029461763,2,-1
4432731341057,3,4
4434029494529,3,10
4467047104897,4,6
4432699900163,3,0
4467086868865,2,17
4467059606401,1,3
4467047104643,4,-1
4432699867399,3,4
4467047039873,4,4
4467059605891,4,-3
4467047039363,4,1
4467309183111,0,2
4434310480129,4,4
4570126238465,0,4
4468120764547,3,4
4467061719425,2,3
4467317555334,3,6
4434029462145,6,-1
4467047023363,4,7
4467583894273,0,7
4467309167363,3,5
4467047056129,2,6
4467047039111,4,-2
4467088966017,6,2
4434044141825,3,4
4467573555585,4,0
4432727130371,1,-3
4467061719171,3,4
4467047022982,4,2
13263140044934,1,0
4432972529921,3,10
4432972497155,2,4
4467059638403,3,3
4467047088513,3,2
4467063816577,4,6
4433511465217,3,18
4434836865281,5,17
4535760208013,3,4
4467063816323,4,5
4435365347841,5,17
4433777803521,3,5
4467047024257,4,2
4468647198851,4,2
4438049702145,5,17
4435365363969,3,6
4604485976323,4,4
4467040862593,4,18
4435371639041,3,6
4468647166086,4,3
4432972497537,3,4
4433003954433,3,4
4435908509953,4,4
4467040797441,2,3
4467040862339,1,18
4433266098433,5,0
4467047055494,3,4
4467086868611,2,2
4467049169281,3,4
4467059605639,4,-3
4467047088259,3,2
4435105300737,3,5
4468378747014,4,3
13264471736454,4,3
4467040878977,3,-2
4501419344513,4,-5
4467049169027,3,4
4501933148417,3,17
4467596476547,3,0
4467063832833,3,7
4433213736065,3,18
4467063800449,3,5
4467040781185,1,3
5016792383619,3,4
4467047022733,4,-2
4433222059137,2,18
13228792889603,1,-1
4432729227905,3,0
4467049136897,5,6
4467063800067,3,6
4467040878723,3,0
4467040748291,3,5
4467049136262,3,5
4501419344131,2,-3
4434289509505,4,-2
4434287413505,4,-2
4436434895873,4,18
4434287413377,1,-2
4503006888961,1,4
4467309248643,5,4
4436434911745,4,18
4503006904833,3,12
4536024547459,3,11
4434295800321,5,17
4436436992513,4,18
4433213671810,3,2
4467040780675,3,0
4434287477249,4,6
4503008985601,4,2
4467091063041,3,4
4432999760129,3,4
4707556835459,3,-3
4536292900999,2,1
4433213688193,2,0
4467061703425,3,4
4570138820739,0,-4
4673195000195,3,18
4501933212161,3,18
4536024482689,3,11
4536024482179,3,18
4501941535233,2,18
4639372100609,1,4
4501935244417,3,-3
4504617501185,3,17
4467095257345,3,4
4432731324929,1,4
4432699867779,2,-5
4535756226691,2,2
4535756048001,3,17
4501933148289,1,-3
4440192991745,4,4
4467583893638,3,5
4535758143875,3,-2
4535758209155,2,-2
4535764435075,1,18
4433215768961,3,-2
4433213674113,3,4
4982432645251,5,-3
4467573410177,4,3
4435361235201,0,3
4570126237830,3,4
4535756096385,1,10
4467573424518,4,3
4535756112641,2,9
4467309166982,1,2
4535758144385,3,4
4470257762438,5,2
5051152121986,2,4
4433222123777,5,18
4535758143623,3,-3
4434287558913,3,5
4469452488835,3,4
4536024481927,3,0
4535756095623,0,2
4467040749185,3,4
4536829788291,4,-3
4605012362369,2,2
4436434944257,4,18
4504885936641,4,4
4434287542529,4,3
4434287428737,4,2
4436437008641,4,18
4433213997313,5,2
4467841941889,3,4
4434289574145,4,3
4434295816449,4,4
4535756210307,3,1
4436170654209,4,0
4707554787459,5,-2
4433215930625,3,-2
4673195065475,5,2
4469184053633,3,18
4467305185665,3,4
4467841876355,3,18
4467313394049,0,18
4467841876865,3,4
4467307168129,6,2
4468112408707,4,0
4436166492673,4,2
4467305054595,3,2
4467305055105,3,4
4467305185411,3,3
4467305169281,3,4
4467307167875,6,2
4467841941635,3,2
4467307103105,6,2
4467313393795,1,18
4436170670337,4,4
4467307102343,6,-2
4467307102595,6,-3
4467305054343,3,2
4433213833729,5,-2
4435898025089,1,2
4435898089729,1,0
4433234641409,5,17
4467305169027,3,2
4433255612673,5,17
4433234657537,5,0
4440193007873,4,2
4467055444353,3,0
4434306285825,3,-2
4435906412801,5,17
4468112408961,4,-2
4467045007745,3,3
4434304188673,5,17
4436441186561,4,18
4467042926977,2,3
4436166476035,3,3
4467305071361,4,4
4436166460545,1,2
4436166525185,4,4
4467055444099,3,-2
4535756095875,2,2
4469184053379,4,-3
4467042926723,2,2
4467053347201,4,18
4440195088641,4,4
4436174848257,4,4
4467305070726,2,3
4467038847107,4,2
4673194999943,5,-1
4467038847361,4,4
4467038733057,2,13
4467841876103,3,-2
4469452489089,2,1
4467053346947,1,18
4436168589569,4,4
4467038716801,4,4
4467040780423,0,0
4436168556803,2,2
4467038716039,4,1
4467038667523,3,4
4467038716291,4,2
4467309166733,4,4
4467038830977,3,2
4467061702790,3,4
4467573473414,2,-1
4436168557185,2,2
4467042861953,1,-3
4535756046726,1,2
4502738453633,1,-2
4467040747661,2,1
4467038732422,2,3
4435633783425,2,3
4467045007491,3,2
4467038668417,3,1
4467038830723,3,-2
4467305005197,3,3
4467038666893,3,-2
4467305006721,3,0
4467042861443,3,-5
4436166476417,4,4
4467044958977,3,0
4439123443969,5,17
4434019139841,1,4
4468110360707,4,2
4535756046477,3,2
4439119250049,3,2
4435629621889,3,3
4467305005827,3,2
4434018978177,2,-3
4467573555331,2,1
4434039947521,3,-2
4467040911745,3,4
4468110360961,4,3
4467036930433,3,17
4435642171649,3,6
4435633783043,3,3
4467042861191,3,-4
4535756112006,2,2
4435629589123,2,3
4432676947329,2,-1
4435633815809,2,2
4467040813825,2,7
4435629588743,0,-4
4570115834625,3,4
4707823173763,5,0
4467036717953,1,3
4435629687041,2,4
4446635442433,3,0
4439119282433,5,0
4467036717191,0,0
4468110311558,4,1
13231722610947,3,-3
4439391879425,3,4
4467044958342,1,-1
4435629589889,3,2
4467036717443,1,0
4467573588353,4,2
4501396341889,3,17
4467036930179,1,0
4638835230977,5,4
4501398374785,3,0
4501404664961,2,17
4467040911491,2,2
4638837326977,5,2
4439658217729,1,1
4502470018177,3,17
4570115932291,2,-1
5016792351107,3,4
4504349065475,5,-1
4467573490433,4,3
4435629621507,2,0
4467038667142,2,-1
4604475492737,3,2
4673194968961,1,18
4673194967939,5,-5
4439387685505,3,0
4536024450945,1,18
4536024449923,3,11
4535764403073,2,17
4535758112641,1,18
4638835230849,1,-2
4535756080001,3,17
4535756031873,1,18
4535758111619,1,-5
4707554706179,4,3
4536829756289,1,4
4707554738310,5,1
4504349065857,4,3
4707554707201,1,10
4467036946817,4,0
4535760209665,1,5
4535756030851,1,-2
4535756017281,1,3
4673194967431,5,-5
4436166459907,0,2
4535764402563,2,18
4467040796806,3,0
4535756079491,3,18
4536024449415,3,1
4638835246209,2,-2
4439656120833,3,0
4707556802947,3,-3
4535756014470,1,4
4535758111111,0,-5
4432785850625,1,1
4467040747910,1,2
4605817667843,3,-1
4469452456323,3,0
4639103665281,5,-2
4468118667649,2,18
4469452456833,1,0
4982432612739,5,-3
4536829755779,4,-2
4468110344577,3,18
4501664713089,2,-3
4468112376705,1,4
4501396279937,3,-1
4501396294017,2,-2
4535756015363,1,-1
4501933163649,1,-1
4467841845121,1,18
4467841844099,3,4
4467040813190,4,2
4467307071361,1,18
4468110280321,3,3
4467307070339,6,-18
4467304990593,1,18
4467304989571,3,2
4469722988929,3,-2
4501396439553,3,-2
4467313361793,1,3
4707554722179,2,-3
4468110295937,1,2
4467309168385,1,5
4472405246337,2,2
4439387717889,1,3
4468112376195,3,-2
4467313361283,2,18
4467307069831,6,-18
4467305038211,3,18
4467841843591,3,3
4467304976001,1,1
4469184021377,1,0
4467304973955,3,4
4467304973190,1,2
4535756015235,3,0
4501417247233,4,17
4467305005446,4,0
4467078480257,2,17
4467036946563,5,2
4467304973063,0,2
4468110279046,3,2
4467044991361,4,18
4469720908161,2,4
4535756047107,3,-3
4467304974083,1,3
4467044927105,2,17
4467305038721,3,2
4467053314945,2,17
4467042830209,1,18
4467044942721,1,2
4467042829187,1,-5
4467038652289,1,18
4467055412097,1,-4
4467038651267,4,2
4468110312193,5,-1
4467036619142,2,4
4467304989063,3,-3
13263129641094,4,-2
4570384189185,1,-2
4467573489798,2,4
4467053314435,2,18
4467038700417,1,2
4467055411587,4,-4
4570117850881,1,-3
4707554707073,3,-1
4467038637697,1,-3
4467038668545,1,4
4535756014343,0,-3
4467057509121,3,4
4504080630273,3,17
4467575506689,1,4
4467038699907,3,-2
4467036734209,3,3
4467036864897,3,17
4439656136961,1,-1
4467304972685,3,3
4467036604033,3,17
4467042828679,0,-6
4467036668801,3,17
4467036587905,1,18
4467305006849,1,3
4467038650759,4,-2
4467036586883,1,2
4467036620417,2,2
5051152089474,3,0
4879353413891,5,3
4467038634759,4,2
4467038635651,4,-4
4467036668291,3,18
4439119249667,5,0
4467038635779,1,2
4879353397763,0,0
4879355494659,5,2
4570115770113,1,4
4467044942211,3,-3
4467325944193,4,4
4467040749313,1,6
4467036685185,1,-1
4467038798209,3,-2
4467036556929,1,1
4467057525121,3,0
4467036554118,1,4
4536292886273,4,2
4570652624385,3,17
4570119947777,4,17
4467573425921,1,3
4467305136513,5,1
4467036619523,2,3
4535756030343,2,-2
4467038634886,1,1
4467044927233,1,2
4467577603585,3,3
4467036555011,1,3
4879621832963,3,3
4535756013965,3,0
4467040734337,2,17
4707823141251,5,0
4570115755137,4,2
4467036572801,3,17
4467573410945,3,4
4467036604161,1,3
4467036684675,4,-2
4467036553991,0,3
4535756017025,3,4
4467044925830,2,-1
4467049121281,3,5
4570115786241,4,2
4776274183681,3,4
4467040765441,3,3
4810633921155,2,1
4467304975745,3,2
4467038634381,4,-4
4501396277634,3,-2
4810638115075,3,4
4468110280449,5,0
4467040734465,3,6
4439387685123,2,-1
4467036554883,2,1
4570115755265,3,4
4467573442049,4,0
4468647151105,4,4
4467038637441,4,-2
4467036543617,3,-2
4469184020867,1,-3
4708628447363,3,17
4468110295427,2,0
4467036636673,2,6
4707563094147,4,17
4467040732675,3,4
5016792350855,0,-2
4707554771075,3,17
4467036733574,2,2
4467036602758,3,-1
4570115833990,2,2
4467573424899,5,2
4467036603139,2,0
4673194967183,0,18
5051154186371,3,0
4536024449167,0,18
4467036540035,3,3
4535758110863,0,18
9449198600323,3,-2
4535756030095,0,18
4535764402311,2,-3
5051420524675,4,-2
5051152105603,2,-3
4467036586375,2,-3
5669627379843,3,0
5051152089347,3,1
4811170791683,3,-2
4810633953539,2,-2
4467573411073,4,1
5257310519555,4,2
4707556802695,3,-3
4535756013725,0,0
4468118667395,3,-4
4982432612487,5,-4
4469452456071,0,0
5051152089222,3,0
4469722988675,3,-2
4535760208014,0,4
4707823140999,1,-3
4467841843343,0,18
4707554721927,0,-3
4467307069583,0,18
4468112375943,3,-2
4467304988815,0,18
4467044926211,5,2
4535756048129,1,-1
4707554705550,0,-2
4467313361031,2,0
4467305037959,3,0
4535756013966,3,0
4467304972686,0,-2
4570115752710,2,2
4535756079239,3,-3
4467325943939,1,0
4467036556673,5,0
4469720892161,1,0
4467044991107,1,18
4467304972445,3,3
4468110344323,5,-3
4467055411335,4,-4
4535776985219,5,2
4467042828431,0,18
4467036538502,3,3
4467038650511,0,18
4467044941959,0,-2
4467036618893,4,2
4468110278798,0,-2
4467305005198,0,2
4467053314183,2,-3
4467036537613,3,2
4467057524867,3,-2
4707554705549,5,0
4467305136259,3,4
4535756046478,0,-2
4536829755527,5,-3
4467036864643,3,3
4467057508486,3,0
4468110279427,5,-2
13263131656334,0,-2
4467036586127,0,18
4467038797955,3,0
4538440368259,4,-3
4467038666894,0,1
4467036963073,5,-1
4536292884622,5,0
4467044925582,0,0
4468110278797,4,-2
4467036553613,2,0
4467038634141,0,-4
4467309166734,0,2
4467078480003,2,-2
4535756177539,3,0
4467036668039,3,-4
4467038634382,0,-3
13331849035918,0,-3
4570652622988,3,17
4570119946380,4,17
4467040747662,0,4
4467036553373,0,0
4467036602509,3,-2
4472405246083,3,-2
4570115753475,4,-1
4467038699655,5,-4
4467573588099,4,-2
4467044925581,3,1
4467036538375,0,2
4467036700806,4,0
4467575505038,4,0
4467036571139,1,1
4467036701441,4,-3
4570117849230,3,-1
13263397994638,0,0
4467573424269,4,2
13263129575566,0,0
4467049119884,3,8
4467036635276,2,4
4467036569753,3,5
4467036540163,5,1
4467040731289,2,5
4570115752089,3,4
4469184020615,1,-3
4467036537241,3,4
4468110295175,2,-2
4467577602188,3,4
4467040764044,3,8
4570115768462,3,1
4810633920775,0,-3
4570115784844,3,3
4467036569996,3,4
4467036602510,0,-2
5291670257923,1,1
4467036537740,1,4
4467040731910,5,3
4467040731532,2,4
4467036684423,2,0
4432681009306,3,5
4467573408140,3,3
4469720907907,2,-2
4467036572929,5,1
4432681042061,3,-2
4467573407897,3,2
4467038634139,4,-3
4467573424270,2,0
4776274182284,3,3
4535756013723,3,-3
4467040731290,3,4
4432685203597,2,-2
4432678961293,3,-2
4467036553371,2,0
4467573440652,4,3
4433215783053,4,1
13228769837210,3,0
4432678912397,3,0
4707554705798,3,-2
4501398388877,3,0
13263133753484,3,3
4467036553614,3,0
13228771934349,5,-4
4432678912155,4,-3
4432945299597,1,-1
4501396324493,3,-3
13366208774284,5,0
4433750558081,2,-1
4432945250701,2,2
4432681009926,3,10
4433213718669,2,-3
13229038272653,3,-4
4432676848013,2,-3
4501664727181,2,2
4432676864396,3,0
4432945250459,5,-2
4467036537013,3,-1
13263129559193,3,2
4467304972443,3,2
4432676929677,2,-3
4432676815629,3,3
4432678912902,3,3
4501396292358,3,2
30855315603596,6,2
4432949444749,2,3
4570115752332,1,1
4433213686534,3,2
4467573408518,5,2
4468647149708,4,3
4501396291738,3,2
4432678961542,3,-2
4432676848518,1,2
4432681058444,4,17
4433213735052,3,17
4432676815029,2,-2
4469720891526,4,0
4467036537242,4,3
4433750556813,2,0
4432685203846,3,0
4433215783302,3,3
4467036569754,2,2
4432676962444,3,3
4501396422790,3,0
4433213816966,3,-2
4432685252742,4,17
4432679059590,3,0
4432676847771,3,-3
4432945251206,2,4
13228769837830,3,2
4432681140358,3,0
4433750605958,3,17
4433213685914,3,-2
4432676864154,3,-2
4501398389126,3,2
4432676815257,2,3
4432676864153,2,0
4432681042310,2,0
4432676815258,2,0
4432681123974,4,17
13228771983494,3,-2
4432681009305,3,5
4433215832198,4,-2
13228771934598,3,0
4432687300749,1,0
4433213718918,4,0
13228769869965,1,-3
4432687300998,2,5
4433224171654,1,3
4501406777478,1,2
13228780322950,1,0
4432676946310,1,-2
4432957833350,3,9
4501398438022,3,0
4432689430662,3,5
13228769886348,3,-2
13228769968262,3,-3
4432676816518,1,2
4570384187534,4,0
4433213800582,3,17
4501933162636,3,3
4432676929926,2,-3
4433217912966,4,0
4432701980806,3,4
4432687349894,3,4
4432949493894,4,0
13229306708108,3,3
4501933195398,3,-1
4434287427724,4,4
13229308805254,1,0
13229306740870,2,0
4501935259782,1,-2
4432681009548,1,3
4501396340876,2,0
4432689397900,3,5
4433222074502,5,-2
4432949444998,2,2
4434289524870,1,2
4501668921478,2,4
4433754751110,2,2
13297489346694,3,1
13297489313932,3,4
4434018992269,3,2
4434023186566,2,4
13228774031500,5,4
4435898040454,2,2
4638835277958,5,3
4434287460486,4,3
13263666430092,3,1
4638837342342,1,2
4501400518790,3,2
4432676864774,2,2
4501404680326,3,3
13228774064262,2,2
4502470033542,3,0
4501400486028,6,4
4432676815756,1,3
4432676946061,4,-1
4433213686156,4,4
4433750557062,1,0
4638835245196,5,3
13228778225798,3,3
4604479701126,3,4
4433217880204,4,4
26423179886727,5,-5
4639103680646,2,4
13229843579014,3,-2
13297491411078,1,-4
4432677126278,3,-1
4502738468998,2,4
4432676847773,0,-3
13228769870214,2,-1
13230112014470,3,2
13229038272902,1,1
13229042466950,4,2
4432676913295,0,18
13297757749382,3,1
4844993675398,3,-2
4433213685913,2,3
4433213718670,4,0
26423714660487,3,0
13228769837452,1,1
4432678944911,0,18
13228769869966,0,0
4432676848014,2,0
4434018992518,1,4
13228769935495,2,-7
4432685236359,0,-3
4501396390023,2,-5
4432945283215,0,18
4467036570374,1,3
13228771967111,4,-7
4501398421639,0,-4
4432678945159,3,-2
4432945397894,4,0
4432676929678,0,-2
4432677060743,2,-6
4501396324494,3,0
13228769951878,3,-3
13229038305415,0,-5
4432679026823,2,-5
26423177805959,3,2
13263129559436,4,1
4570115752090,3,-1
4432677060995,3,18
4432681107591,2,-3
4501396325123,2,2
4605012377734,2,2
4432681042691,2,4
4432681107843,2,-4
13228769870595,2,2
4501396291980,3,0
13400568529030,3,2
4432945299846,4,-2
4432945283463,2,-3
4432678945667,1,4
4432945365379,3,18
4432685236611,2,-3
4432945365127,3,-4
4501396324742,2,-1
4501396291737,2,2
4501398421891,3,-2
4432949477511,0,2
4433215815815,4,0
4432677093510,3,0
4434019041414,4,3
4432676913543,2,-4
4432676848391,2,-1
4432945283971,1,2
4432679027075,2,-5
13228771967363,3,-1
4432685318275,1,18
4433215816067,2,1
4432677388419,3,3
4432679190659,3,-3
4432949477763,3,0
4432949559427,1,18
4433750671491,3,17
4432681271427,3,-3
4433215897731,4,-5
4501664727430,2,3
4501664759943,4,-1
4432681255043,1,18
13229038321798,4,-1
30820955881612,3,3
4467573409283,4,-1
13228769837209,2,0
4433213719299,2,2
4432687333511,1,-2
13228772049027,3,-5
4432689496195,2,-2
4432676849283,2,-3
8830723604611,3,0
13228780355715,1,-1
4501398503555,2,-5
4433217978499,2,-5
4433754783875,5,-4
4501396406406,6,-3
4433213931651,2,-5
4501668954243,3,0
4433224204419,3,4
4501406810243,3,2
4432702013571,2,-3
4501664841859,1,-2
13228774129795,2,-1
26422909419654,3,0
4433222107267,5,-5
4432957866115,3,4
4434019025031,0,2
4432945528963,4,0
13229038305667,2,-4
4432687333763,2,2
4433750589827,2,-3
4432687415427,3,-4
4432681042062,2,2
13230648869251,4,-5
4432676930307,2,-3
4501396537475,2,-5
4604475507078,3,1
13228770099331,4,-2
13229308838019,4,-4
4638837375107,5,0
13229042499715,4,-3
4501935292547,5,-3
4501404713091,3,-3
26423177789830,3,0
13229577224579,4,-5
4639103713411,5,2
4433213784451,2,-3
4434289557635,4,2
4604475555974,3,0
4501400584323,2,-2
13230648868999,4,-7
13229577224327,2,-7
4467036831875,3,-3
4501933260931,2,-3
26422909370509,2,0
13229575143559,0,-6
13228770082947,2,-5
4434019106947,3,1
13228778258563,3,-4
4502738501763,2,2
4434019025283,2,2
13229579321478,3,-2
4435898073219,2,-3
13229575209091,3,-3
4604475539843,2,-3
26423177789581,3,2
4501664760195,4,-2
4432683106447,0,18
4501396390275,2,-3
13228769935747,2,-4
4432678912157,0,-3
4638835343491,2,0
4432676914051,2,-3
13230917304454,3,-2
4432947347599,0,18
4501664776326,4,0
4433219977351,0,-3
13228776128647,0,-11
4604475506829,3,0
4433752653959,0,-2
13229040369799,0,-18
13229038387331,4,-3
26422909403271,0,-3
4432947347847,5,0
4501666824327,1,0
4432683155591,0,-4
13229575143811,2,-3
13228771934350,1,-4
4432678912775,4,2
4433215783683,3,7
4433215783054,1,1
4501402583175,0,-3
4432678912398,0,1
4433213948035,2,-2
4432678961294,0,-2
4432947348355,5,2
4432683107203,1,2
4432685203598,0,2
13228771934979,4,2
4501398389507,4,1
4433750589575,2,-4
4432678961923,2,3
4604475539591,2,0
13229040370051,5,0
4432953639299,3,1
4433219977603,3,0
4432679043207,0,-3
4432953639047,0,-4
4432693641347,1,18
4432683106695,0,-5
4433215914115,3,0
4432679223427,3,-3
4432683155843,3,-5
4432953688195,1,18
4433213784199,2,-3
13229575192707,2,-3
4433220026499,3,-6
13228776177795,3,-6
4433752654211,3,-2
4501666824579,3,2
13228776128899,3,-5
4501398388878,1,-3
4604479733891,3,0
4501402583427,3,-5
4501402632323,3,-5
4432679043459,3,-2
4432697819267,3,-2
13229040418947,3,-2
4432947396995,3,-1
4432695689351,0,-4
13229306806403,2,-3
4433752703107,3,-5
4434287526019,2,1
4434293719171,4,4
4434021089415,0,-18
4501673115779,3,2
4433758945411,6,-4
4432966221955,3,0
4501666873475,3,-2
13229044580483,3,-3
13229040435331,6,-18
13229046661251,3,-4
4433232560259,3,0
4638841536643,5,2
4434027380867,3,2
4432947495043,3,0
4502740566147,1,2
4434021089667,5,2
4432677077379,5,-3
4501939454083,3,-2
13228788711555,4,-4
4604477603975,4,0
13228772065411,4,-3
4639105777795,1,2
13229040354051,2,-1
4432693592199,0,-5
13229044547719,2,-11
13229044547971,3,-5
13228786614403,4,-4
4432685334659,3,-2
4432947396743,4,-4
4432693592451,3,-5
4844995772547,3,-1
4432945250461,0,-2
4432695689603,3,-1
4432695738499,2,-5
4604477604227,4,1
4501398519939,2,-1
4432949444750,0,4
4433482121359,0,18
4501396553859,4,-2
4432697786502,3,0
4605014474883,3,4
4604483895427,3,2
4433486315655,0,-2
13229575127181,3,0
4432685204227,1,3
4433230463107,6,-4
4432945251079,3,2
4467573407898,1,3
4434023219331,4,3
4433482170503,3,-3
4501664727182,0,3
4433482170755,3,18
4435900137603,2,2
4501664727811,3,-1
13229040353421,2,-5
4433486315907,1,2
4502472130691,3,0
4432949445379,3,4
13229845659782,3,-2
13229038273283,3,2
4433482122115,1,2
26422911467655,4,0
4434021138563,4,1
4433486364803,1,18
4501413068931,4,-5
4434824347779,3,17
4432955736199,0,-18
4432955736451,5,2
4433482121607,0,-3
4432945381511,0,-3
4604477653123,5,0
4501675212931,1,2
13229048758403,0,-18
4432970416259,3,3
4844993708163,2,-3
4432955785347,3,2
4501664858243,2,0
4432678913667,2,1
13229575127811,1,-1
4432718758019,3,-2
4432945251971,2,2
4502201598087,0,-4
4434824298631,0,-3
4435363266691,3,0
4433750556814,0,-3
13229038403715,1,-3
4434828492931,2,-3
4432683253891,3,-5
13229040353670,3,0
4435092783235,3,0
4435092734339,2,-2
13229040386182,3,0
13229038272654,3,2
4434824298883,2,-3
4433761042563,3,2
4604743942531,3,0
4501415166083,3,1
4433494704259,3,4
26423177822342,5,1
4435096928387,3,0
4435092734087,0,0
4432677077127,0,-3
4604748136579,2,4
4604743942279,3,0
4432945561731,3,0
4502201647235,2,-3
4432945381763,4,-2
4432945300227,2,1
4432676931201,3,17
4604475621507,3,-3
4639640551555,5,2
4604743991427,3,1
4432945250702,0,2
4501396294913,3,1
4503812210819,2,2
4432949575811,2,1
4432681012481,3,6
4432945299598,0,-1
4502201598339,2,-2
4502205792387,2,1
4503543775363,2,-3
5291938693251,3,1
13298294603910,4,-3
4845262110851,2,-2
4432676867201,3,17
4432676865539,3,-3
4433215784577,3,3
4433213689089,3,1
4438045524099,2,-2
4432681059841,4,-2
4432678915457,3,1
13297759830150,5,2
4845264191619,3,0
4432685205121,2,-3
4432949446273,2,3
